id;Текст сущности;REF (ID);Частота;Type (заполнить);Subtype (заполнить)
persName;Григорий Денисов Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Павел Алексеев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Леонтьев Попов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Яков Григорьев Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Евгений Игнат;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Александр Логинов Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Зыков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Семен Прокопьев Зыков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Зыковой;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Григорий Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Степан Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Ситников;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Соколов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Захар Ситников;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Михаил Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Давыдов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Тарасов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Шадриной;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Федор Григорьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Поповской;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Ивановской;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Степан Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Тимофей Евдокимов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Елисей Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Яковлев Шадрин;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Алексей Тарасов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Лукьянов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Лукьянов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Ивановой;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Кочневой;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Семен Осипов Попов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Сергей Афонасьев Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Захар Арефьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Григорьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Андрей Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Федор Ефимов Бурмакин;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Алексей Лукьянов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Степан Алексеев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Илья Федоров Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Тимофей Анфеногенов Попов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Василий Иванов Лукьянов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Машуков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Федоров Машуков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Андрей Данилов Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Тимофей Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Архипов Бурмакин;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Семен Васильев Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Павел Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Федор Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Матвей Козьмин Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Марков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Захар Давыдов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Григорьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Кузмин;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Андрей Машуков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Иванов Бурмакин;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Федор Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Василий Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Иванов Ермолаев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Алексей Кузнецов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Григорий Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Семен Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Носов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Бугаев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Василий Антонов Стариков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Павел Петров Зыков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Павел Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Лев Семенов Григорьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Андрей Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Новиков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Петр Семенов Новиков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Яков Кузьмин Зыков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Василий Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Семен Алексеев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Андрей Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Шарыповском;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Егор Лукьянов Стариков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Василий Кузнецов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Константин Тарасов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Степанов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Егор Лукьянов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Василий Варламов Веселков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Евдокимов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Алексей Михайлов Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Петр Григорьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Роман Зыков;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Алексей Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Федор Федоров Попов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Дмитрий Григорьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Стрелкового;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Петр Михайлов Арефьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Роман Григорьев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Егор Иванов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Сиротинин;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Яков Сиротинин;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Алексеев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Лев Петров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Игнат;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Иван Гаврилов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Анашинском;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Матвей Егоров Ермолаев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Матвей Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Григорий Алексеев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Ермолаевском;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Матвей Алексеев;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Николай Тимофеев Давыдов;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Семен Егоров;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Петровская;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
persName;Ивановский;;1;Люди;Служащие (Чиновничество / Канцелярские служители)
placeName;Енисейской губернии;#place_enisei_province;43;Места;Адм. единицы
placeName;Енисейский;#place_enisei_okrug;28;Места;Насел. пункты
placeName;Восточной Сибири;#place_eastern_siberia;27;Места;Адм. единицы
placeName;г. Красноярска;#place_krasnoyarsk;27;Места;Насел. пункты
placeName;Ачинске;#place_achinsk;20;Места;Насел. пункты
placeName;Енисейского;#place_enisei_okrug;20;Места;Насел. пункты
placeName;Канске;#place_kansk;18;Места;Насел. пункты
placeName;Минусинском;#place_minusinsk;17;Места;Насел. пункты
placeName;Минусинске;#place_minusinsk;17;Места;Насел. пункты
placeName;Красноярске;#place_krasnoyarsk;17;Места;Насел. пункты
placeName;Енисейского округа;#place_enisei_okrug;16;Места;Адм. единицы
placeName;г. Красноярске;#place_krasnoyarsk;16;Места;Насел. пункты
placeName;Красноярской;#place_krasnoyarsk;15;Места;Насел. пункты
placeName;Канском;#place_kansk;14;Места;Насел. пункты
placeName;Красноярском;#place_krasnoyarsk;14;Места;Насел. пункты
placeName;Ачинском;#place_achinsk;12;Места;Насел. пункты
placeName;Енисейском;#place_enisei_okrug;12;Места;Насел. пункты
placeName;Енисейской;#place_enisei_okrug;12;Места;Насел. пункты
placeName;Енисейске;#place_enisei_okrug;11;Места;Насел. пункты
placeName;Ачинской;#place_achinsk;10;Места;Насел. пункты
placeName;Ачинского;#place_achinsk;10;Места;Насел. пункты
placeName;Минусинского;#place_minusinsk;9;Места;Насел. пункты
placeName;Туруханском;#place_turukhansk;9;Места;Насел. пункты
placeName;г. Енисейске;#place_eniseysk;8;Места;Насел. пункты
placeName;г. Енисейска;#place_eniseysk;5;Места;Насел. пункты
placeName;Ачинского округа;#place_achinsk_okrug;5;Места;Адм. единицы
placeName;Красноярского;#place_krasnoyarsk;5;Места;Насел. пункты
placeName;Иркутской;#place_irkutsk_province;5;Места;Насел. пункты
placeName;Минусинском округе;#place_minusinsk_okrug;4;Места;Адм. единицы
placeName;Минусинской;#place_minusinsk;4;Места;Насел. пункты
placeName;Канского;#place_kansk;4;Места;Насел. пункты
placeName;Туруханского края;#place_turukhansk_region;4;Места;Насел. пункты
placeName;Минусинского округа;#place_minusinsk_okrug;4;Места;Адм. единицы
placeName;Канского округа;#place_kansk_okrug;4;Места;Адм. единицы
placeName;Ачинскому;#place_achinsk;4;Места;Насел. пункты
placeName;Иркутском;#place_irkutsk_province;4;Места;Насел. пункты
placeName;Анцырском;#place_antsyrskaya_volost;4;Места;Насел. пункты
placeName;Тесинской;#place_tesinskaya_volost;4;Места;Насел. пункты
placeName;Енисейскую;#place_enisei_okrug;4;Места;Насел. пункты
placeName;Ачинску;#place_achinsk;3;Места;Насел. пункты
placeName;Туруханске;#place_turukhansk;3;Места;Насел. пункты
placeName;Енисейском округе;#place_enisei_okrug;3;Места;Адм. единицы
placeName;Ачинском округе;#place_achinsk_okrug;3;Места;Адм. единицы
placeName;Канской;#place_kansk;3;Места;Насел. пункты
placeName;Томской;#place_tomsk_province;3;Места;Насел. пункты
placeName;г. Красноярск;#place_krasnoyarsk;2;Места;Насел. пункты
placeName;р. Енисей;#place_enisey_river;2;Места;Географические точки
placeName;селе Троицком;#place_troitskoe;2;Места;Насел. пункты
placeName;Ачинских;#place_achinsk;2;Места;Насел. пункты
placeName;Енисей;#place_enisey_river;2;Места;Насел. пункты
placeName;Туруханский край;#place_turukhansk_region;2;Места;Адм. единицы
placeName;Туруханска;#place_turukhansk;2;Места;Насел. пункты
placeName;Ачинска;#place_achinsk;2;Места;Насел. пункты
placeName;Красноярск;#place_krasnoyarsk;2;Места;Насел. пункты
placeName;Канском округе;#place_kansk_okrug;2;Места;Адм. единицы
placeName;Новоселовской;#place_новоселовской;2;Места;Насел. пункты
placeName;Красноярский;#place_krasnoyarsk;2;Места;Насел. пункты
placeName;Каменскому винокуренному заводу;#place_kamensky_plant;2;Места;Насел. пункты
placeName;Ачинский;#place_achinsk;2;Места;Насел. пункты
placeName;Томскою;#place_tomsk_province;2;Места;Насел. пункты
placeName;Томское;#place_tomsk_province;2;Места;Насел. пункты
placeName;Томскому;#place_tomsk_province;2;Места;Насел. пункты
placeName;Енисейским;#place_enisei_okrug;2;Места;Насел. пункты
placeName;Красноярском округе;#place_krasnoyarsk_okrug;2;Места;Адм. единицы
placeName;Томского;#place_tomsk_province;2;Места;Насел. пункты
placeName;Рыбинском;#place_rybinskoe;2;Места;Насел. пункты
placeName;Иркутского;#place_irkutsk_province;2;Места;Насел. пункты
placeName;Красноярску;#place_krasnoyarsk;2;Места;Насел. пункты
placeName;Канску;#place_kansk;2;Места;Насел. пункты
placeName;Минусинску;#place_minusinsk;2;Места;Насел. пункты
placeName;Балахтинской;#place_балахтинской;2;Места;Насел. пункты
placeName;Назаровской;#place_назаровской;2;Места;Насел. пункты
placeName;Чернореченской;#place_чернореченской;2;Места;Насел. пункты
placeName;Рыбинской;#place_rybinskoe;2;Места;Насел. пункты
placeName;Уринской;#place_уринской;2;Места;Насел. пункты
placeName;Тасеевской;#place_тасеевской;2;Места;Насел. пункты
placeName;Томскую губернии;#place_tomsk_province;2;Места;Адм. единицы
placeName;Иркутскую губернии;#place_irkutsk_province;2;Места;Адм. единицы
placeName;Шушенской;#place_шушенской;2;Места;Насел. пункты
placeName;Красноярскому округу;#place_krasnoyarsk_okrug;2;Места;Адм. единицы
placeName;Ачинскому округу;#place_achinsk_okrug;2;Места;Адм. единицы
placeName;Енисейская губерния;#place_enisei_province;1;Места;Адм. единицы
placeName;Туруханским краем;#place_turukhansk_region;1;Места;Насел. пункты
placeName;Абаканском;#place_абаканском;1;Места;Насел. пункты
placeName;Ачинская;#place_achinsk;1;Места;Насел. пункты
placeName;Минусинская;#place_minusinsk;1;Места;Насел. пункты
placeName;Туба;#place_tuba_river;1;Места;Географические точки
placeName;Кеть;#place_ket_river;1;Места;Географические точки
placeName;Чулым;#place_chulym_river;1;Места;Географические точки
placeName;р. Чулым;#place_chulym_river;1;Места;Географические точки
placeName;Томской губернии;#place_tomsk_province;1;Места;Адм. единицы
placeName;Енисейск;#place_enisei_okrug;1;Места;Насел. пункты
placeName;Канский;#place_kansk;1;Места;Насел. пункты
placeName;Минусинска;#place_minusinsk;1;Места;Насел. пункты
placeName;Енисейскую губернию;#place_enisei_province;1;Места;Адм. единицы
placeName;Енисейских;#place_enisei_okrug;1;Места;Насел. пункты
placeName;Анцыферовской;#place_анцыферовской;1;Места;Насел. пункты
placeName;Маклаковской;#place_маклаковской;1;Места;Насел. пункты
placeName;Устьянской;#place_устьянской;1;Места;Насел. пункты
placeName;Енисейское;#place_enisei_okrug;1;Места;Насел. пункты
placeName;Иркутске;#place_irkutsk_province;1;Места;Насел. пункты
placeName;Красноярские;#place_krasnoyarsk;1;Места;Насел. пункты
placeName;Красноярска;#place_krasnoyarsk;1;Места;Насел. пункты
placeName;Енисейскому;#place_enisei_okrug;1;Места;Насел. пункты
placeName;Туруханского;#place_turukhansk;1;Места;Насел. пункты
placeName;Енисейскою;#place_enisei_okrug;1;Места;Насел. пункты
placeName;Иркутск;#place_irkutsk_province;1;Места;Насел. пункты
placeName;Томск;#place_tomsk_province;1;Места;Насел. пункты
placeName;Тесинском;#place_tesinskaya_volost;1;Места;Насел. пункты
placeName;Канских;#place_kansk;1;Места;Насел. пункты
placeName;Минусинских;#place_minusinsk;1;Места;Насел. пункты
placeName;Енисейску;#place_enisei_okrug;1;Места;Насел. пункты
placeName;Ужурской;#place_ужурской;1;Места;Насел. пункты
placeName;Заледеевской;#place_заледеевской;1;Места;Насел. пункты
placeName;Вознесенской;#place_вознесенской;1;Места;Насел. пункты
placeName;Еловской;#place_еловской;1;Места;Насел. пункты
placeName;Анцырской волости;#place_antsyrskaya_volost;1;Места;Насел. пункты
placeName;Иркутскую губернию;#place_irkutsk_province;1;Места;Адм. единицы
placeName;Рыбинский;#place_rybinskoe;1;Места;Насел. пункты
placeName;Абаканской;#place_абаканской;1;Места;Насел. пункты
placeName;Иркутскую;#place_irkutsk_province;1;Места;Насел. пункты
placeName;Енисейскому округу;#place_enisei_okrug;1;Места;Адм. единицы
placeName;Канскому округу;#place_kansk_okrug;1;Места;Адм. единицы
placeName;Минусинскому округу;#place_minusinsk_okrug;1;Места;Адм. единицы
placeName;Туруханскому краю;#place_turukhansk_region;1;Места;Насел. пункты
placeName;Красноярск;;1;Места;Насел. пункты
placeName;Енисейск;;1;Места;Насел. пункты
placeName;Канск;;1;Места;Насел. пункты
placeName;Ачинск;;1;Места;Насел. пункты
placeName;Минусинск;;1;Места;Насел. пункты
placeName;Туруханск;;1;Места;Насел. пункты
placeName;Енисейская губерния;;1;Места;Адм. единицы
placeName;Томская губерния;;1;Места;Адм. единицы
placeName;Иркутская губерния;;1;Места;Адм. единицы
placeName;Восточная Сибирь;;1;Места;Адм. единицы
placeName;Туруханский край;;1;Места;Адм. единицы
placeName;Енисейский округ;;1;Места;Адм. единицы
placeName;Красноярский округ;;1;Места;Адм. единицы
placeName;Канский округ;;1;Места;Адм. единицы
placeName;Ачинский округ;;1;Места;Адм. единицы
placeName;Минусинский округ;;1;Места;Адм. единицы
placeName;Троицкое;;1;Места;Насел. пункты
placeName;Енисей;;1;Места;Насел. пункты
placeName;Туба;;1;Места;Географические точки
placeName;Чулым;;1;Места;Географические точки
placeName;Кеть;;1;Места;Географические точки
placeName;Каменский завод;;1;Места;Насел. пункты
placeName;Рыбинское;;1;Места;Насел. пункты
placeName;Тесинская волость;;1;Места;Адм. единицы
placeName;Анцырская волость;;1;Места;Адм. единицы
placeName;Абаканском;;1;Места;Насел. пункты
placeName;Анцыферовской;;1;Места;Насел. пункты
placeName;Маклаковской;;1;Места;Насел. пункты
placeName;Новоселовской;;1;Места;Насел. пункты
placeName;Устьянской;;1;Места;Насел. пункты
placeName;Мариинского;;1;Места;Насел. пункты
placeName;Назаровской;;1;Места;Насел. пункты
placeName;Балахтинской;;1;Места;Насел. пункты
placeName;Ужурской;;1;Места;Насел. пункты
placeName;Чернореченской;;1;Места;Насел. пункты
placeName;Уринской;;1;Места;Насел. пункты
placeName;Тасеевской;;1;Места;Насел. пункты
placeName;Заледеевской;;1;Места;Насел. пункты
placeName;Вознесенской;;1;Места;Насел. пункты
placeName;Еловской;;1;Места;Насел. пункты
placeName;Абаканской;;1;Места;Насел. пункты
placeName;Шушенской;;1;Места;Насел. пункты
